Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,79.16000366210938,79.94999694824219,78.76000213623047,79.8499984741211,76.07087707519531,869500
2020-01-03,79.02999877929688,80.3499984741211,78.69999694824219,80.31999969482422,76.51861572265625,795100
2020-01-06,79.86000061035156,79.94000244140625,78.91000366210938,79.80000305175781,76.02325439453125,817300
2020-01-07,79.91000366210938,79.91000366210938,79.0199966430664,79.5,75.7374267578125,662200
2020-01-08,79.66000366210938,80.36000061035156,79.19000244140625,79.7699966430664,75.99465942382812,1083200
2020-01-09,80.0199966430664,80.58000183105469,79.66000366210938,80.12999725341797,76.3376235961914,797500
2020-01-10,80.25,80.93000030517578,79.63999938964844,79.94000244140625,76.15662384033203,1361200
2020-01-13,80.2300033569336,81.30999755859375,80.08999633789062,81.27999877929688,77.43318939208984,1264800
2020-01-14,81.20999908447266,82.01000213623047,81.01000213623047,81.37000274658203,77.51893615722656,1372400
2020-01-15,81.20999908447266,82.58000183105469,81.06999969482422,82.44999694824219,78.54782104492188,1109300
2020-01-16,83.01000213623047,83.3499984741211,82.5,83.16000366210938,79.22420501708984,1117900
2020-01-17,83.47000122070312,83.95999908447266,83.04000091552734,83.45999908447266,79.51002502441406,1203300
2020-01-21,83.0,83.16999816894531,82.19999694824219,82.4000015258789,78.50018310546875,1156500
2020-01-22,82.87999725341797,83.06999969482422,82.08999633789062,82.20999908447266,78.31917572021484,844700
2020-01-23,81.7699966430664,82.41000366210938,81.33000183105469,82.36000061035156,78.46207427978516,1422000
2020-01-24,82.47000122070312,82.97000122070312,81.25,81.4800033569336,77.62373352050781,1086300
2020-01-27,80.0,80.88999938964844,79.68000030517578,80.22000122070312,76.42335510253906,879800
2020-01-28,80.58000183105469,81.68000030517578,80.05000305175781,81.2699966430664,77.42367553710938,767400
2020-01-29,81.91000366210938,83.72000122070312,81.47000122070312,83.16999816894531,79.2337417602539,1310400
2020-01-30,82.16000366210938,83.75,82.08999633789062,83.66000366210938,79.7005386352539,908800
2020-01-31,83.2300033569336,83.36000061035156,81.56999969482422,81.66000366210938,77.79521942138672,1553200
2020-02-03,82.48999786376953,84.45999908447266,82.29000091552734,83.33999633789062,79.39567565917969,1259300
2020-02-04,85.0,86.54000091552734,84.5999984741211,86.51000213623047,82.41566467285156,1380900
2020-02-05,87.4000015258789,87.69999694824219,86.25,87.61000061035156,83.46361541748047,1803700
2020-02-06,81.0,83.30999755859375,80.80000305175781,83.12000274658203,79.18609619140625,5052400
2020-02-07,83.36000061035156,84.91000366210938,83.12999725341797,84.19999694824219,80.21500396728516,2496800
2020-02-10,84.0,86.16999816894531,83.83999633789062,85.72000122070312,81.66307067871094,1249300
2020-02-11,86.37999725341797,87.44999694824219,85.86000061035156,87.23999786376953,83.11112213134766,1508400
2020-02-12,87.8499984741211,89.33999633789062,86.73999786376953,89.12999725341797,84.91167449951172,1462800
2020-02-13,88.4800033569336,88.8499984741211,86.87000274658203,87.05000305175781,82.93010711669922,2098600
2020-02-14,87.25,88.5199966430664,86.98999786376953,88.13999938964844,83.96852111816406,1605600
2020-02-18,88.0,88.37999725341797,87.38999938964844,88.05000305175781,83.88278198242188,1310300
2020-02-19,88.3499984741211,88.69000244140625,87.62000274658203,87.95999908447266,83.79705047607422,1068700
2020-02-20,87.63999938964844,89.1500015258789,87.26000213623047,88.66000366210938,84.46392822265625,1298400
2020-02-21,88.06999969482422,88.6500015258789,87.37999725341797,88.5199966430664,84.33052825927734,1010600
2020-02-24,85.75,87.08999633789062,85.58999633789062,86.43000030517578,82.33946228027344,1249400
2020-02-25,87.0,87.26000213623047,83.86000061035156,84.33000183105469,80.33885192871094,1421900
2020-02-26,84.95999908447266,85.80999755859375,83.79000091552734,83.93000030517578,80.20507049560547,1344600
2020-02-27,82.47000122070312,84.0,80.66000366210938,80.66000366210938,77.08018493652344,1711600
2020-02-28,77.79000091552734,78.9000015258789,75.54000091552734,77.33999633789062,73.90751647949219,2786700
2020-03-02,77.94999694824219,82.41999816894531,77.5,82.29000091552734,78.63784790039062,2012100
2020-03-03,82.05999755859375,84.27999877929688,79.73999786376953,79.87999725341797,76.33479309082031,1490400
2020-03-04,81.62999725341797,85.69000244140625,80.91000366210938,85.31999969482422,81.53337097167969,1921100
2020-03-05,82.30000305175781,84.06999969482422,81.80000305175781,82.45999908447266,78.80027770996094,1495700
2020-03-06,80.45999908447266,81.44000244140625,78.8499984741211,81.22000122070312,77.61532592773438,1610100
2020-03-09,75.68000030517578,78.16999816894531,73.56999969482422,75.94000244140625,72.5696792602539,1944900
