Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,319.32000732421875,322.5,317.32000732421875,322.3900146484375,283.63140869140625,2032900
2020-01-03,317.510009765625,320.0,314.0799865722656,314.19000244140625,276.41717529296875,2287000
2020-01-06,310.8500061035156,313.9200134277344,309.6300048828125,313.7200012207031,276.00372314453125,2078900
2020-01-07,315.25,316.5799865722656,312.25,312.6400146484375,275.0535888671875,1856500
2020-01-08,312.9800109863281,313.489990234375,308.4100036621094,308.739990234375,271.6224365234375,3197900
2020-01-09,312.32000732421875,312.989990234375,303.04998779296875,306.260009765625,269.4405822753906,4239700
2020-01-10,305.45001220703125,305.54998779296875,298.79998779296875,299.2200012207031,263.2469787597656,4070500
2020-01-13,300.0199890136719,303.79998779296875,299.6700134277344,301.17999267578125,264.9712829589844,2205400
2020-01-14,302.0,309.1499938964844,301.5899963378906,308.17999267578125,271.1296691894531,2891100
2020-01-15,307.30999755859375,307.8800048828125,300.70001220703125,303.1400146484375,266.6956787109375,2273300
2020-01-16,305.0,307.8599853515625,304.2099914550781,307.04998779296875,270.1356506347656,2150800
2020-01-17,308.6600036621094,308.94000244140625,304.07000732421875,308.7900085449219,271.6663818359375,2689600
2020-01-21,307.79998779296875,309.510009765625,306.3299865722656,308.07000732421875,271.03302001953125,2196700
2020-01-22,310.79998779296875,317.9200134277344,310.5,312.9700012207031,275.3439025878906,2926400
2020-01-23,315.17999267578125,319.79998779296875,310.82000732421875,319.6499938964844,281.2207946777344,3026600
2020-01-24,330.5,331.5799865722656,320.7699890136719,324.0,285.0478515625,5578200
2020-01-27,316.4100036621094,319.8800048828125,308.6400146484375,309.0299987792969,271.8775939941406,3884300
2020-01-28,313.5299987792969,319.2300109863281,312.7699890136719,318.30999755859375,280.0418701171875,2316600
2020-01-29,320.82000732421875,325.42999267578125,317.1400146484375,317.510009765625,279.3379821777344,2366800
2020-01-30,314.32000732421875,315.5199890136719,308.5899963378906,315.20001220703125,277.3058166503906,2112800
2020-01-31,314.1600036621094,314.5799865722656,303.6199951171875,305.1600036621094,268.4728088378906,2212300
2020-02-03,305.6300048828125,306.6000061035156,303.6400146484375,305.2300109863281,268.534423828125,2128800
2020-02-04,311.7900085449219,314.57000732421875,309.6499938964844,311.6000061035156,274.1385803222656,2255900
2020-02-05,317.5,319.80999755859375,315.8599853515625,317.3800048828125,279.22369384765625,2482500
2020-02-06,318.8399963378906,319.8800048828125,314.2300109863281,319.69000244140625,281.2559509277344,2268300
2020-02-07,318.32000732421875,318.5199890136719,314.8699951171875,315.2300109863281,277.3322448730469,1588300
2020-02-10,312.3699951171875,314.6000061035156,310.29998779296875,314.20001220703125,276.42596435546875,1921800
2020-02-11,316.6499938964844,320.7900085449219,316.010009765625,320.1600036621094,281.6694641113281,1552700
2020-02-12,322.0400085449219,325.0899963378906,321.6300048828125,324.70001220703125,285.6636657714844,1531000
2020-02-13,321.4800109863281,325.4599914550781,320.95001220703125,323.9700012207031,285.02142333984375,1385700
2020-02-14,324.8399963378906,325.70001220703125,317.1000061035156,317.7699890136719,279.5668029785156,1913700
2020-02-18,315.0,315.010009765625,308.04998779296875,310.75,273.3907775878906,2669300
2020-02-19,313.0,316.8299865722656,311.70001220703125,315.69000244140625,277.73687744140625,2052500
2020-02-20,313.9599914550781,315.69000244140625,306.1199951171875,309.239990234375,272.06231689453125,2552100
2020-02-21,308.5,309.45001220703125,302.2900085449219,304.5,267.8921203613281,2452200
2020-02-24,294.20001220703125,298.79998779296875,290.05999755859375,291.6000061035156,256.5430603027344,3684900
2020-02-25,294.1099853515625,295.7300109863281,281.07000732421875,282.67999267578125,248.6954803466797,3189200
2020-02-26,284.3500061035156,288.20001220703125,284.0,285.8800048828125,251.51075744628906,2307400
2020-02-27,280.29998779296875,285.30999755859375,273.5400085449219,273.95001220703125,241.01499938964844,3483700
2020-02-28,263.3299865722656,274.1300048828125,262.739990234375,272.6199951171875,239.84486389160156,4458600
2020-03-02,276.760009765625,285.3999938964844,271.1499938964844,284.9700012207031,250.7101593017578,3197600
2020-03-03,284.6499938964844,288.4800109863281,271.57000732421875,274.25,241.27886962890625,2993000
2020-03-04,277.5400085449219,285.7200012207031,274.7699890136719,285.45001220703125,251.13243103027344,2347700
2020-03-05,277.260009765625,283.0899963378906,272.45001220703125,274.0400085449219,241.09414672851562,2437400
2020-03-06,266.9800109863281,270.92999267578125,262.5,269.45001220703125,237.05599975585938,3016900
2020-03-09,251.0800018310547,260.2699890136719,244.25,247.72000122070312,217.9384002685547,4393400
2020-03-10,256.5899963378906,263.67999267578125,243.39999389648438,262.8999938964844,231.29339599609375,5507100
2020-03-11,253.8800048828125,256.489990234375,242.49000549316406,245.97000122070312,216.39883422851562,3603000
2020-03-12,226.99000549316406,242.75999450683594,216.32000732421875,218.77999877929688,192.47764587402344,6428100
2020-03-13,225.50999450683594,234.47000122070312,201.16000366210938,234.22000122070312,206.0614013671875,8471400
2020-03-16,208.17999267578125,218.8000030517578,180.22999572753906,187.5800018310547,165.02857971191406,7693500
2020-03-17,191.82000732421875,200.00999450683594,181.47999572753906,199.50999450683594,175.5243377685547,7066200
2020-03-18,185.66000366210938,187.47999572753906,155.6699981689453,167.8699951171875,147.68820190429688,9899300
2020-03-19,167.63999938964844,207.47000122070312,165.0,194.4499969482422,171.07269287109375,7443800
2020-03-20,202.0,208.67999267578125,187.91000366210938,192.22000122070312,171.98532104492188,7404400
2020-03-23,192.8800048828125,195.97000122070312,177.75,193.47000122070312,173.10374450683594,4692100
2020-03-24,205.63999938964844,218.7100067138672,201.2899932861328,212.75999450683594,190.3630828857422,6297000
2020-03-25,212.19000244140625,244.0,209.22000122070312,217.5500030517578,194.64889526367188,6444200
2020-03-26,226.02999877929688,244.8000030517578,226.02999877929688,243.1699981689453,217.57186889648438,6021300
2020-03-27,233.0,242.08999633789062,230.0,230.69000244140625,206.40562438964844,3944800
2020-03-30,232.1999969482422,241.36000061035156,228.44000244140625,240.11000061035156,214.83401489257812,5234300
2020-03-31,238.0,252.7100067138672,236.05999755859375,237.10000610351562,212.14085388183594,5019100
2020-04-01,227.99000549316406,234.41000366210938,219.67999267578125,223.6300048828125,200.0888214111328,4185800
2020-04-02,222.39999389648438,237.9499969482422,221.4499969482422,237.05999755859375,212.10507202148438,4504900
2020-04-03,236.63999938964844,242.5500030517578,230.5500030517578,234.25999450683594,209.59983825683594,2896000
2020-04-06,244.5800018310547,253.41000366210938,243.55999755859375,252.44000244140625,225.86605834960938,3886800
2020-04-07,261.8399963378906,265.5,252.52999877929688,253.27000427246094,226.60867309570312,4589200
2020-04-08,256.7699890136719,262.20001220703125,253.63999938964844,261.1000061035156,233.61439514160156,2756500
2020-04-09,265.7900085449219,267.5,251.30999755859375,254.3000030517578,227.53025817871094,3482800
2020-04-13,253.5,261.5199890136719,252.8000030517578,259.9200134277344,232.55865478515625,2572900
2020-04-14,266.1199951171875,268.3800048828125,262.32000732421875,267.6300048828125,239.45700073242188,2309400
2020-04-15,261.0,262.32000732421875,256.1600036621094,257.44000244140625,230.33969116210938,2592600
2020-04-16,261.760009765625,261.760009765625,254.11000061035156,258.2900085449219,231.10025024414062,2689600
2020-04-17,263.2200012207031,267.42999267578125,258.94000244140625,265.8800048828125,237.89122009277344,3408900
2020-04-20,260.0,265.260009765625,257.9100036621094,258.2799987792969,231.0912628173828,2380100
2020-04-21,254.55999755859375,254.7899932861328,246.8000030517578,247.64999389648438,221.5802764892578,2913800
2020-04-22,254.77000427246094,262.2200012207031,250.74000549316406,259.9700012207031,232.6033935546875,3543800
2020-04-23,260.25,265.20001220703125,258.5199890136719,258.92999267578125,231.67283630371094,2165900
2020-04-24,259.80999755859375,265.07000732421875,258.8800048828125,264.80999755859375,236.93385314941406,2337300
2020-04-27,264.3500061035156,271.2200012207031,264.3500061035156,268.45001220703125,240.19068908691406,1658800
2020-04-28,274.239990234375,276.4100036621094,264.1199951171875,264.7300109863281,236.8623046875,1898800
2020-04-29,271.0799865722656,276.989990234375,269.2300109863281,276.0199890136719,246.96377563476562,2887100
2020-04-30,273.5299987792969,274.04998779296875,268.79998779296875,271.6199951171875,243.02700805664062,2337900
2020-05-01,266.0,267.8500061035156,258.20001220703125,259.70001220703125,232.36180114746094,2683600
2020-05-04,259.2099914550781,262.42999267578125,255.32000732421875,262.260009765625,234.65232849121094,1704600
2020-05-05,266.54998779296875,268.94000244140625,263.7099914550781,264.8699951171875,236.98753356933594,2646200
2020-05-06,268.3299865722656,270.4800109863281,263.6199951171875,264.17999267578125,236.37020874023438,2272700
2020-05-07,270.0,270.4700012207031,266.0,267.75,239.5644073486328,1823800
2020-05-08,272.20001220703125,275.54998779296875,270.0299987792969,275.0299987792969,246.0780029296875,1675700
2020-05-11,273.3699951171875,276.739990234375,271.75,275.3999938964844,246.40908813476562,2085100
2020-05-12,276.5799865722656,277.7200012207031,268.2200012207031,268.45001220703125,240.19068908691406,1876400
2020-05-13,270.07000732421875,270.3299865722656,259.3599853515625,263.1499938964844,235.44857788085938,2192700
2020-05-14,260.9599914550781,266.95001220703125,254.75,266.6000061035156,238.5354766845703,1991200
2020-05-15,259.4200134277344,264.05999755859375,256.7699890136719,260.4100036621094,232.99705505371094,2165000
2020-05-18,268.6199951171875,276.7300109863281,268.0,273.5299987792969,244.7358856201172,2653100
2020-05-19,273.5299987792969,276.0299987792969,271.6099853515625,271.95001220703125,243.32223510742188,1870200
2020-05-20,276.9700012207031,281.30999755859375,276.0799865722656,278.67999267578125,249.34381103515625,1860500
2020-05-21,278.9200134277344,279.5,274.6499938964844,274.79998779296875,245.87222290039062,1484700
2020-05-22,273.739990234375,277.25,270.510009765625,276.6499938964844,247.52748107910156,1745200
2020-05-26,285.0,287.0899963378906,281.3900146484375,282.0199890136719,252.33221435546875,2357300
2020-05-27,283.0199890136719,287.79998779296875,280.0,287.5899963378906,257.31591796875,2281200
2020-05-28,285.0,289.29998779296875,282.42999267578125,283.1400146484375,253.33428955078125,1854300
2020-05-29,282.8999938964844,292.0,281.9100036621094,291.2699890136719,260.6084289550781,2730000
2020-06-01,290.4200134277344,291.1000061035156,287.3699951171875,289.989990234375,259.4631652832031,1844400
2020-06-02,291.0299987792969,298.32000732421875,290.0899963378906,298.05999755859375,266.68365478515625,3184700
2020-06-03,301.04998779296875,310.8500061035156,300.510009765625,309.5299987792969,276.9462585449219,3192600
2020-06-04,305.75,313.0,302.1000061035156,308.8900146484375,276.3736267089844,3499700
2020-06-05,319.70001220703125,328.1099853515625,315.0899963378906,317.0799865722656,283.70147705078125,5095800
2020-06-08,317.5,318.8399963378906,313.3599853515625,317.5199890136719,284.09515380859375,2391600
2020-06-09,312.0,318.8800048828125,311.57000732421875,315.32000732421875,282.1268310546875,2233500
2020-06-10,316.6499938964844,319.2099914550781,314.70001220703125,315.0400085449219,281.8762512207031,2591400
2020-06-11,307.6199951171875,308.54998779296875,293.3999938964844,293.75,262.8274230957031,4511500
2020-06-12,302.82000732421875,303.95001220703125,292.7300109863281,300.25,268.64312744140625,3943900
2020-06-15,295.0,306.75,292.4100036621094,304.0899963378906,272.07891845703125,2982400
2020-06-16,310.0,314.54998779296875,304.0,310.7200012207031,278.0110168457031,3038700
2020-06-17,313.4200134277344,316.7099914550781,311.7900085449219,313.44000244140625,280.4446716308594,2027900
2020-06-18,312.1199951171875,319.1199951171875,311.5199890136719,318.7099914550781,285.15985107421875,3362500
2020-06-19,317.67999267578125,318.1000061035156,302.7699890136719,302.7699890136719,273.68878173828125,5846500
2020-06-22,305.5,314.17999267578125,303.5299987792969,313.5400085449219,283.42431640625,2719500
2020-06-23,315.05999755859375,317.44000244140625,311.2900085449219,311.29998779296875,281.3994445800781,2241900
2020-06-24,309.20001220703125,310.9700012207031,304.510009765625,306.9700012207031,277.4853820800781,1909600
2020-06-25,306.05999755859375,309.4800109863281,303.0,308.8500061035156,279.1847839355469,1502900
2020-06-26,313.57000732421875,315.7799987792969,303.1499938964844,307.4100036621094,277.88311767578125,3142500
2020-06-29,308.07000732421875,310.4100036621094,304.45001220703125,309.7799987792969,280.0254821777344,1451600
2020-06-30,309.95001220703125,317.07000732421875,306.75,315.6099853515625,285.2955322265625,2512500
2020-07-01,315.1099853515625,316.8500061035156,311.94000244140625,312.7300109863281,282.6921691894531,1566100
2020-07-02,317.75,319.3800048828125,314.6600036621094,315.4700012207031,285.1689453125,1663800
2020-07-06,320.0,320.989990234375,317.3399963378906,318.7900085449219,288.1700744628906,1756100
2020-07-07,317.3399963378906,318.1600036621094,312.54998779296875,313.1199951171875,283.044677734375,1615000
2020-07-08,316.1400146484375,319.8399963378906,314.1199951171875,319.57000732421875,288.8751220703125,1802300
2020-07-09,320.010009765625,324.3299865722656,315.25,321.5,290.6197509765625,2522500
2020-07-10,321.9100036621094,322.989990234375,315.44000244140625,319.44000244140625,288.7576599121094,1328000
2020-07-13,321.67999267578125,323.5299987792969,310.5799865722656,311.30999755859375,281.40850830078125,2154900
2020-07-14,308.989990234375,316.2200012207031,305.19000244140625,315.0799865722656,284.81640625,1836300
2020-07-15,315.95001220703125,317.7699890136719,310.1700134277344,313.7799987792969,283.6412658691406,1525300
2020-07-16,310.6099853515625,313.8800048828125,309.29998779296875,311.3399963378906,281.4355773925781,1292900
2020-07-17,314.1499938964844,315.2099914550781,310.0,312.7099914550781,282.6740417480469,1335400
2020-07-20,311.8500061035156,317.6499938964844,310.260009765625,317.1300048828125,286.6694641113281,1432300
2020-07-21,319.2300109863281,319.2300109863281,312.6700134277344,314.3399963378906,284.1474304199219,1431200
2020-07-22,315.010009765625,315.67999267578125,310.3699951171875,313.79998779296875,283.6593017578125,1440400
2020-07-23,313.3699951171875,316.0899963378906,308.3800048828125,309.6700134277344,279.926025390625,1941700
2020-07-24,306.5899963378906,310.9100036621094,304.17999267578125,305.7900085449219,276.4186706542969,1563100
2020-07-27,308.29998779296875,312.9599914550781,307.489990234375,312.67999267578125,282.6468811035156,2064600
2020-07-28,311.17999267578125,312.1099853515625,306.1600036621094,307.3500061035156,277.828857421875,1397400
2020-07-29,308.5299987792969,311.2300109863281,307.44000244140625,308.8500061035156,279.1847839355469,1656200
2020-07-30,306.0,312.92999267578125,306.0,312.1000061035156,282.1226501464844,2125900
2020-07-31,314.70001220703125,318.3999938964844,311.3999938964844,316.75,286.32598876953125,2471900
2020-08-03,318.0,323.489990234375,317.2799987792969,321.2300109863281,290.37567138671875,2079600
