Date,Open,High,Low,Close,Adj Close,Volume
2020-05-01,216.77000427246094,219.6999969482422,215.77000427246094,218.57000732421875,199.83375549316406,3819300
2020-05-04,216.67999267578125,222.66000366210938,215.2100067138672,221.83999633789062,202.823486328125,4090900
2020-05-05,224.94000244140625,228.85000610351562,223.61000061035156,225.61000061035156,206.27029418945312,4655200
2020-05-06,227.3699951171875,228.44000244140625,223.8000030517578,223.9199981689453,204.72515869140625,3321100
2020-05-07,226.50999450683594,231.6300048828125,226.4199981689453,229.4499969482422,209.78111267089844,4501300
2020-05-08,232.6999969482422,235.5500030517578,231.14999389648438,234.42999267578125,214.33421325683594,4365200
2020-05-11,231.77000427246094,238.77000427246094,231.25,236.55999755859375,216.28163146972656,4378300
2020-05-12,238.57000732421875,239.25,232.89999389648438,232.89999389648438,212.93536376953125,4399600
2020-05-13,233.0399932861328,236.3000030517578,228.5399932861328,230.10000610351562,210.37542724609375,6237200
2020-05-14,226.3699951171875,234.66000366210938,226.1999969482422,234.47999572753906,214.3799285888672,6434500
2020-05-15,232.7899932861328,243.22999572753906,232.6999969482422,239.3300018310547,218.81417846679688,16176300
2020-05-18,245.83999633789062,248.32000732421875,244.0399932861328,245.35000610351562,224.31814575195312,8314800
2020-05-19,240.4499969482422,242.4600067138672,237.8000030517578,238.10000610351562,217.6896209716797,9387000
2020-05-20,242.0,242.27000427246094,234.9499969482422,238.19000244140625,217.77191162109375,7534200
2020-05-21,237.6199951171875,241.17999267578125,235.7899932861328,240.8800048828125,220.2313232421875,4772700
2020-05-22,240.6999969482422,242.33999633789062,238.66000366210938,241.8800048828125,221.1456298828125,3041800
2020-05-26,248.14999389648438,248.22000122070312,242.07000732421875,242.47999572753906,221.69418334960938,4535200
2020-05-27,242.69000244140625,247.38999938964844,240.77999877929688,247.36000061035156,226.15585327148438,4664800
2020-05-28,249.52000427246094,252.22999572753906,244.42999267578125,245.13999938964844,224.1261444091797,5259300
2020-05-29,245.05999755859375,249.7100067138672,244.72999572753906,248.47999572753906,227.17982482910156,5341600
2020-06-01,249.41000366210938,249.77999877929688,245.8699951171875,247.2899932861328,226.09182739257812,3407800
2020-06-02,248.6300048828125,252.72000122070312,247.0,252.7100067138672,231.04721069335938,5301000
2020-06-03,251.8000030517578,252.8300018310547,250.38999938964844,251.0,230.85403442382812,4638100
2020-06-04,249.77000427246094,252.1699981689453,247.47000122070312,248.9499969482422,228.9686279296875,4759400
2020-06-05,252.33999633789062,255.85000610351562,250.3800048828125,254.89999389648438,234.4410400390625,5054300
2020-06-08,252.49000549316406,256.80999755859375,252.25999450683594,256.7699890136719,236.16094970703125,3811900
2020-06-09,255.3300018310547,258.2900085449219,253.86000061035156,256.760009765625,236.15176391601562,3716100
2020-06-10,257.45001220703125,259.2900085449219,254.22000122070312,254.4499969482422,234.0271759033203,3589800
2020-06-11,248.86000061035156,250.6199951171875,238.74000549316406,239.47000122070312,220.24954223632812,6563700
2020-06-12,243.07000732421875,246.38999938964844,237.0500030517578,242.4499969482422,222.9903564453125,5238500
2020-06-15,237.6199951171875,242.22000122070312,234.30999755859375,241.36000061035156,221.98780822753906,6250900
2020-06-16,249.39999389648438,251.64999389648438,242.8699951171875,249.9499969482422,229.88836669921875,5291600
2020-06-17,252.77000427246094,254.6199951171875,250.0800018310547,250.85000610351562,230.71615600585938,4234000
2020-06-18,249.36000061035156,251.75,247.1300048828125,249.2100067138672,229.207763671875,3347800
2020-06-19,253.10000610351562,254.3000030517578,246.3800048828125,246.64999389648438,226.85324096679688,11114600
2020-06-22,245.6999969482422,250.05999755859375,245.50999450683594,249.16000366210938,229.16175842285156,3815200
2020-06-23,253.0,253.44000244140625,250.1300048828125,250.30999755859375,230.21946716308594,3105300
2020-06-24,247.80999755859375,250.2899932861328,242.72999572753906,246.1300048828125,226.37496948242188,3873000
2020-06-25,244.8000030517578,246.35000610351562,242.1999969482422,245.3800048828125,225.6851806640625,2938400
2020-06-26,245.35000610351562,246.10000610351562,240.25,241.00999450683594,221.6658935546875,5002700
2020-06-29,242.66000366210938,246.5,240.33999633789062,246.1199951171875,226.36578369140625,3468300
2020-06-30,247.0,251.64999389648438,246.08999633789062,250.50999450683594,230.40341186523438,4524600
2020-07-01,249.64999389648438,250.3300018310547,246.92999267578125,248.14999389648438,228.2328338623047,3677300
2020-07-02,251.94000244140625,252.3000030517578,247.9199981689453,248.5,228.55474853515625,3369800
2020-07-06,250.27000427246094,251.5,247.0399932861328,249.5500030517578,229.5204620361328,3133800
2020-07-07,247.3699951171875,250.77999877929688,247.07000732421875,247.35000610351562,227.49703979492188,2927800
2020-07-08,247.8699951171875,249.7899932861328,246.22000122070312,249.1699981689453,229.17095947265625,2294000
2020-07-09,249.66000366210938,250.50999450683594,246.35000610351562,247.9600067138672,228.0580596923828,2994700
2020-07-10,248.2899932861328,250.3300018310547,246.63999938964844,250.11000061035156,230.03553771972656,2745300
2020-07-13,251.9199981689453,257.8599853515625,249.08999633789062,249.6199951171875,229.5848846435547,4437500
2020-07-14,249.0,258.17999267578125,248.4600067138672,257.7900085449219,237.09910583496094,4614200
2020-07-15,260.1400146484375,261.2900085449219,255.14999389648438,257.79998779296875,237.10830688476562,4343700
2020-07-16,256.760009765625,260.5,256.0,258.0799865722656,237.36582946777344,2511200
2020-07-17,260.0299987792969,260.6499938964844,257.7200012207031,260.3800048828125,239.48121643066406,3091300
2020-07-20,259.0400085449219,261.20001220703125,258.0199890136719,260.1700134277344,239.28811645507812,2451100
2020-07-21,261.6199951171875,263.8699951171875,260.7200012207031,262.4200134277344,241.35751342773438,2439900
2020-07-22,262.5899963378906,265.5899963378906,262.0,265.1700134277344,243.88677978515625,2750000
2020-07-23,267.79998779296875,267.79998779296875,261.79998779296875,263.80999755859375,242.6359405517578,2680100
2020-07-24,265.0400085449219,266.8900146484375,262.989990234375,265.30999755859375,244.01559448242188,2984500
2020-07-27,265.0899963378906,268.67999267578125,265.0899963378906,267.4200134277344,245.95619201660156,2412500
2020-07-28,268.55999755859375,269.07000732421875,264.6700134277344,265.2799987792969,243.98789978027344,2227000
2020-07-29,264.79998779296875,267.1099853515625,264.1700134277344,264.6600036621094,243.417724609375,2874100
